Wall time,Step,Value
1573601856.4537828,0,0.6385821104049683
1573601875.360467,1,0.9057164192199707
1573601893.8700602,2,0.9336716532707214
1573601912.3675945,3,0.9417462944984436
1573601930.9011848,4,0.9488358497619629
1573601949.4395647,5,0.9503134489059448
1573601968.1494992,6,0.9549850821495056
1573601987.1323264,7,0.9586119651794434
1573602005.721214,8,0.958641767501831
1573602024.5892045,9,0.9603433012962341
1573602043.5651686,10,0.9626268744468689
1573602062.488799,11,0.963119387626648
1573602082.6055205,12,0.964089572429657
1573602102.7968752,13,0.9648656845092773
1573602121.662547,14,0.9652388095855713
1573602140.5318937,15,0.9660746455192566
1573602159.597356,16,0.9661641716957092
1573602178.4610002,17,0.9677014946937561
1573602197.6058571,18,0.9669402837753296
1573602216.8318708,19,0.9683432579040527
1573602235.8046553,20,0.9685522317886353
1573602254.8766046,21,0.9693880677223206
1573602273.9195158,22,0.9690597057342529
1573602293.2538202,23,0.9697760939598083
1573602312.3763871,24,0.9698059558868408
1573602332.4412613,25,0.970343291759491
1573602351.7645462,26,0.9700149297714233
1573602371.3300507,27,0.9712537527084351
1573602389.9800987,28,0.9714030027389526
1573602409.007471,29,0.9721044898033142
1573602427.8554182,30,0.972671627998352
1573602446.6551502,31,0.9720447659492493
1573602465.6909993,32,0.972179114818573
1573602485.0855472,33,0.9721343517303467
1573602503.9715612,34,0.9738805890083313
1573602523.1124136,35,0.9738955497741699
1573602542.0773742,36,0.9729701280593872
1573602562.2020867,37,0.9733283519744873
1573602581.6182733,38,0.9732686281204224
1573602601.4604704,39,0.9725821018218994
1573602620.2436903,40,0.9734477400779724
1573602639.610512,41,0.9749104380607605
1573602659.0316546,42,0.974014937877655
1573602678.0992556,43,0.9728657007217407
1573602697.1417193,44,0.9740447998046875
1573602716.470864,45,0.9755373001098633
1573602736.0434535,46,0.9744775891304016
1573602755.7845414,47,0.9741641879081726
1573602775.2955523,48,0.9744477868080139
1573602794.5323615,49,0.9746417999267578
1573602815.1940756,50,0.9757164120674133
1573602834.9350107,51,0.9748656749725342
1573602854.149666,52,0.9752686619758606
1573602873.6952808,53,0.9750298261642456
1573602893.1456082,54,0.9749253988265991
1573602912.5183585,55,0.9752537608146667
1573602932.4612813,56,0.9749253988265991
1573602951.9960158,57,0.9753880500793457
1573602971.2882512,58,0.9760596752166748
1573602990.7605631,59,0.9761044979095459
1573603011.1241736,60,0.9759104251861572
1573603030.4510233,61,0.9764477610588074
1573603051.3193808,62,0.9766417741775513
1573603070.6887286,63,0.9760895371437073
1573603090.2935605,64,0.9764626622200012
1573603109.9775593,65,0.9761193990707397
1573603130.1225178,66,0.9755373001098633
1573603149.848444,67,0.9765522480010986
1573603169.1960974,68,0.9756566882133484
1573603188.938314,69,0.976955235004425
1573603208.6782186,70,0.9764328598976135
1573603228.032781,71,0.976402997970581
1573603247.6201866,72,0.9754477739334106
1573603267.3375401,73,0.9758806228637695
1573603288.1254551,74,0.9761641621589661
1573603307.909223,75,0.9768358469009399
1573603327.6504276,76,0.9768955111503601
1573603347.3486488,77,0.9756417870521545
1573603367.2632086,78,0.9775820970535278
1573603386.9032593,79,0.9761940240859985
1573603406.4891586,80,0.9765074849128723
1573603426.4446106,81,0.9777612090110779
1573603446.1573672,82,0.9774029850959778
1573603465.9793153,83,0.9767612218856812
1573603485.6563737,84,0.9754477739334106
1573603505.3341098,85,0.977641761302948
1573603527.2286358,86,0.9765821099281311
1573603547.6632936,87,0.9769104719161987
1573603567.3805752,88,0.9781044721603394
1573603588.3291013,89,0.9771343469619751
1573603607.9026117,90,0.9772537350654602
1573603627.3430386,91,0.9762686491012573
1573603646.6863234,92,0.9766716361045837
1573603666.140875,93,0.9784179329872131
1573603685.9056127,94,0.9768507480621338
1573603705.3027563,95,0.9765821099281311
1573603724.8783839,96,0.977507472038269
1573603744.2833753,97,0.9771791100502014
1573603765.0855722,98,0.9775373339653015
1573603784.6523726,99,0.9770746231079102
