Wall time,Step,Value
1573166750.6290097,0,0.8234789371490479
1573166762.5496862,1,0.9535738229751587
1573166774.2692773,2,0.9679575562477112
1573166785.686119,3,0.9723576307296753
1573166797.003499,4,0.9756910800933838
1573166814.9282525,5,0.9782161116600037
1573166839.3516178,6,0.9792578220367432
1573166850.755795,7,0.9816495180130005
1573166861.9594872,8,0.9817078709602356
1573166873.0610082,9,0.982399582862854
1573166884.2710047,10,0.9822078943252563
1573166896.8147626,11,0.9830995798110962
1573166907.9625096,12,0.9840496182441711
1573166919.0660107,13,0.9847829341888428
1573166930.2606652,14,0.9847162961959839
1573166941.5404336,15,0.9853662848472595
1573166952.678068,16,0.9846079349517822
1573166963.8165448,17,0.9853996634483337
1573166975.1043372,18,0.9858496189117432
1573166986.1742532,19,0.9860663414001465
1573166997.4140782,20,0.9859579801559448
1573167008.5939624,21,0.9861662983894348
1573167019.6509051,22,0.9865246415138245
1573167030.7913964,23,0.9867746829986572
1573167042.053898,24,0.9869996905326843
1573167055.545158,25,0.9871413707733154
1573167066.6546862,26,0.9875330328941345
1573167077.8714573,27,0.9870997071266174
1573167089.0798907,28,0.9873496890068054
1573167100.218453,29,0.9882246851921082
1573167111.3350103,30,0.9879080057144165
1573167122.5722857,31,0.9879580140113831
1573167133.6748557,32,0.9889330863952637
1573167144.779809,33,0.9885247349739075
1573167156.060357,34,0.9889330863952637
1573167167.2483425,35,0.9888163805007935
1573167178.490095,36,0.9882580637931824
1573167189.6014423,37,0.9893247485160828
1573167200.6973438,38,0.9889997243881226
1573167211.908654,39,0.9888080358505249
1573167223.1288035,40,0.9891747236251831
1573167234.3671072,41,0.9896497130393982
1573167245.6541507,42,0.9891914129257202
1573167256.7914631,43,0.9892414212226868
1573167268.0265925,44,0.9895914196968079
1573167279.2323906,45,0.9899080991744995
1573167290.3963492,46,0.989691436290741
1573167301.635976,47,0.9898664355278015
1573167312.7587857,48,0.9894164204597473
1573167323.8123727,49,0.9901164174079895
1573167335.0902493,50,0.9897997379302979
1573167346.2644942,51,0.9899497628211975
1573167357.5106244,52,0.9901914000511169
1573167368.6654108,53,0.9898080825805664
1573167379.8215644,54,0.9904831051826477
1573167391.0566907,55,0.9912998080253601
1573167402.2761598,56,0.990249752998352
1573167413.4648907,57,0.9901914000511169
1573167424.7192805,58,0.9900830984115601
1573167435.8626354,59,0.9907081127166748
1573167447.0616775,60,0.9900747537612915
1573167458.2865202,61,0.9907997846603394
1573167469.5031037,62,0.9904664158821106
1573167480.7974656,63,0.9907997846603394
1573167491.884095,64,0.990458071231842
1573167502.954991,65,0.9908414483070374
1573167514.2908695,66,0.9894330501556396
1573167525.4573681,67,0.9895080924034119
1573167536.6664553,68,0.990458071231842
1573167547.9412186,69,0.991366446018219
1573167559.129013,70,0.9907247424125671
1573167570.506958,71,0.9911081194877625
1573167581.8313851,72,0.9904414415359497
1573167592.8839786,73,0.9909664392471313
1573167604.122602,74,0.991033136844635
1573167615.187428,75,0.9914664626121521
1573167626.4263248,76,0.9909247756004333
1573167637.5818365,77,0.9915997982025146
1573167648.7705538,78,0.9912247657775879
1573167660.0258732,79,0.9911497831344604
1573167671.1635835,80,0.9909664392471313
1573167682.3851936,81,0.9914164543151855
1573167693.6566226,82,0.991491436958313
1573167704.932055,83,0.9907747507095337
1573167716.535706,84,0.9913581013679504
1573167727.7826688,85,0.9915164709091187
1573167738.9628725,86,0.9909914135932922
1573167750.2686446,87,0.9913080930709839
1573167761.4564202,88,0.9912664294242859
1573167772.5567644,89,0.9919664859771729
1573167783.7992432,90,0.9910830855369568
1573167795.0353124,91,0.9919497966766357
1573167806.2803602,92,0.9913914799690247
1573167817.4411118,93,0.9920998215675354
1573167828.7453856,94,0.9913080930709839
1573167839.969845,95,0.9914414286613464
1573167851.0444167,96,0.9920747876167297
1573167862.1243713,97,0.9907997846603394
1573167873.3292916,98,0.9910997748374939
1573167884.5351658,99,0.9919747710227966
