Wall time,Step,Value
1573167901.3992763,0,0.6956281661987305
1573167911.331822,1,0.6908006072044373
1573167921.2723138,2,0.6891387701034546
1573167931.3277638,3,0.6877345442771912
1573167941.4648118,4,0.686411440372467
1573167951.496387,5,0.6851016879081726
1573167961.4813578,6,0.6837758421897888
1573167971.462498,7,0.68243008852005
1573167981.4186358,8,0.6810656785964966
1573167991.4748564,9,0.6796482801437378
1573168001.4027982,10,0.6781460642814636
1573168011.3050404,11,0.6765320897102356
1573168021.303218,12,0.6746408343315125
1573168031.2534788,13,0.6719541549682617
1573168041.216913,14,0.6687264442443848
1573168051.1865785,15,0.6656860709190369
1573168061.1843517,16,0.662593424320221
1573168071.0712776,17,0.6592392325401306
1573168081.148818,18,0.6555806398391724
1573168091.082162,19,0.651522696018219
1573168101.0507739,20,0.6469914317131042
1573168111.1530166,21,0.6418836116790771
1573168121.2033336,22,0.6360992193222046
1573168131.2234473,23,0.6295170187950134
1573168141.3152564,24,0.6220319867134094
1573168151.263813,25,0.6135078072547913
1573168161.1943862,26,0.6038827896118164
1573168171.2592642,27,0.5931111574172974
1573168181.2943556,28,0.5809622406959534
1573168191.2597563,29,0.5674319863319397
1573168201.3779948,30,0.5523771643638611
1573168211.3505788,31,0.5358216166496277
1573168221.3005526,32,0.5178723931312561
1573168231.373268,33,0.4986063838005066
1573168241.4094741,34,0.47826457023620605
1573168251.4430566,35,0.45735400915145874
1573168261.5440993,36,0.4361308217048645
1573168271.4788435,37,0.41497063636779785
1573168281.467482,38,0.3945564925670624
1573168291.7036147,39,0.3750622868537903
1573168301.7545307,40,0.35661569237709045
1573168311.7595735,41,0.3394612967967987
1573168321.8456147,42,0.32341909408569336
1573168331.8249137,43,0.30850479006767273
1573168341.7940502,44,0.2945352792739868
1573168351.8578985,45,0.2816184163093567
1573168361.9162538,46,0.26951873302459717
1573168371.9216924,47,0.2585046887397766
1573168382.016513,48,0.2484803944826126
1573168392.0042713,49,0.23918889462947845
1573168401.9822392,50,0.23070238530635834
1573168412.0557883,51,0.2227310687303543
1573168422.12918,52,0.21540886163711548
1573168432.1230824,53,0.2086464911699295
1573168442.2340143,54,0.202415332198143
1573168452.1983752,55,0.19650109112262726
1573168462.133073,56,0.19098204374313354
1573168472.2053416,57,0.18589821457862854
1573168482.1825464,58,0.1810983121395111
1573168492.0929508,59,0.17647862434387207
1573168502.2890575,60,0.17226290702819824
1573168512.2037823,61,0.16833458840847015
1573168522.1998909,62,0.16458183526992798
1573168532.2546232,63,0.16098935902118683
1573168542.3044872,64,0.1577204018831253
1573168552.2199721,65,0.15456490218639374
1573168562.2922955,66,0.15169639885425568
1573168572.1415055,67,0.14877618849277496
1573168582.061712,68,0.14623917639255524
1573168594.3160872,69,0.1436750441789627
1573168604.287492,70,0.14132662117481232
1573168614.9442763,71,0.13909459114074707
1573168625.0328817,72,0.1368732899427414
1573168634.9505506,73,0.13486073911190033
1573168644.8422976,74,0.13292747735977173
1573168654.8917947,75,0.13098345696926117
1573168664.9270842,76,0.12923450767993927
1573168674.8493896,77,0.1274770051240921
1573168684.881773,78,0.1258191466331482
1573168694.8416893,79,0.12425342202186584
1573168704.825433,80,0.12265637516975403
1573168714.8397372,81,0.12121184915304184
1573168724.7992802,82,0.11981392651796341
1573168734.831396,83,0.1184166818857193
1573168744.8544655,84,0.1170966848731041
1573168754.7766047,85,0.11578941345214844
1573168764.6798298,86,0.11457520723342896
1573168774.7014887,87,0.11337050050497055
1573168784.72213,88,0.1121501475572586
1573168794.7217839,89,0.11104004085063934
1573168804.7835982,90,0.10999321937561035
1573168814.7244308,91,0.10890389233827591
1573168824.6481535,92,0.10781840234994888
1573168834.7029727,93,0.1068628653883934
1573168844.9087179,94,0.10593415796756744
1573168854.8128233,95,0.1048622578382492
1573168864.815995,96,0.1039685606956482
1573168874.80991,97,0.10304519534111023
1573168884.7320395,98,0.10223475843667984
1573168894.7680573,99,0.1013575866818428
